,id,zipcode,season,season_median_price,price,sell_price,profit
48,7657600005,98178,fall,287000.0,249950.0,324935.0,74985.0
49,8073000491,98178,fall,287000.0,700000.0,770000.0,70000.0
50,1180008370,98178,fall,287000.0,415000.0,456500.0,41500.0
51,4058802335,98178,fall,287000.0,326000.0,358600.0,32600.0
52,7689600630,98178,fall,287000.0,216500.0,281450.0,64950.0
53,4059400190,98178,fall,287000.0,225000.0,292500.0,67500.0
54,1123049126,98178,fall,287000.0,227000.0,295100.0,68100.0
55,3352401476,98178,fall,287000.0,199988.0,259984.4,59996.399999999994
56,7689600215,98178,fall,287000.0,202500.0,263250.0,60750.0
57,3352400661,98178,fall,287000.0,135900.0,176670.0,40770.0
58,9282801030,98178,fall,287000.0,440000.0,484000.0,44000.0
59,1180000830,98178,fall,287000.0,460000.0,506000.0,46000.0
60,2172000890,98178,fall,287000.0,385000.0,423500.0,38500.0
61,179001455,98178,fall,287000.0,445000.0,489500.0,44500.0
62,7813500040,98178,fall,287000.0,335000.0,368500.0,33500.0
63,4140940130,98178,fall,287000.0,450000.0,495000.0,45000.0
64,4140940150,98178,fall,287000.0,572000.0,629200.0,57200.0
65,4060000240,98178,summer,267975.0,205425.0,267052.5,61627.5
66,4058801670,98178,summer,267975.0,445000.0,489500.0,44500.0
67,3969300030,98178,summer,267975.0,165000.0,214500.0,49500.0
68,2172000075,98178,summer,267975.0,290900.0,319990.0,29090.0
69,1180003090,98178,summer,267975.0,190000.0,247000.0,57000.0
70,7812800565,98178,summer,267975.0,289500.0,318450.0,28950.0
71,2171400197,98178,summer,267975.0,350000.0,385000.0,35000.0
72,5476200160,98178,summer,267975.0,164808.0,214250.4,49442.399999999994
73,7567600045,98178,summer,267975.0,825000.0,907500.0,82500.0
74,7812800310,98178,summer,267975.0,260000.0,338000.0,78000.0
75,9368700341,98178,summer,267975.0,285000.0,313500.0,28500.0
76,3810000565,98178,summer,267975.0,255000.0,331500.0,76500.0
77,3810000202,98178,summer,267975.0,251700.0,327210.0,75510.0
78,4058802105,98178,summer,267975.0,150000.0,195000.0,45000.0
79,7129300400,98178,summer,267975.0,400000.0,440000.0,40000.0
80,5476200123,98178,summer,267975.0,200000.0,260000.0,60000.0
81,7813200115,98178,summer,267975.0,100000.0,130000.0,30000.0
82,7657000165,98178,summer,267975.0,200000.0,260000.0,60000.0
83,561000300,98178,summer,267975.0,345100.0,379610.0,34510.0
84,3348401584,98178,summer,267975.0,210000.0,273000.0,63000.0
85,1159100100,98178,summer,267975.0,359950.0,395945.0,35995.0
86,8073000265,98178,summer,267975.0,360000.0,396000.0,36000.0
87,3352402195,98178,summer,267975.0,169000.0,219700.0,50700.0
88,9282801950,98178,summer,267975.0,279000.0,306900.0,27900.0
89,8068000585,98178,summer,267975.0,235000.0,305500.0,70500.0
90,623059016,98178,summer,267975.0,1100000.0,1210000.0,110000.0
91,4141680190,98178,summer,267975.0,375000.0,412500.0,37500.0
92,1180008315,98178,summer,267975.0,212000.0,275600.0,63600.0
93,3810000480,98178,summer,267975.0,350000.0,385000.0,35000.0
94,8069000216,98178,summer,267975.0,356200.0,391820.0,35620.0
95,7657000225,98178,summer,267975.0,205000.0,266500.0,61500.0
96,3810000455,98178,summer,267975.0,340000.0,374000.0,34000.0
97,4058200985,98178,summer,267975.0,472000.0,519200.0,47200.0
98,8068000730,98178,summer,267975.0,315000.0,346500.0,31500.0
99,2144800615,98178,summer,267975.0,190000.0,247000.0,57000.0
100,2172000846,98178,summer,267975.0,248000.0,322400.0,74400.0
101,7689600650,98178,summer,267975.0,323500.0,355850.0,32350.0
102,3352400325,98178,summer,267975.0,225000.0,292500.0,67500.0
103,1180007005,98178,summer,267975.0,265950.0,345735.0,79785.0
104,3878900395,98178,summer,267975.0,323000.0,355300.0,32300.0
105,4058801065,98178,summer,267975.0,272000.0,299200.0,27200.0
106,7812800775,98178,summer,267975.0,264250.0,343525.0,79275.0
107,2144800117,98178,summer,267975.0,270000.0,297000.0,27000.0
108,7812801925,98178,summer,267975.0,230000.0,299000.0,69000.0
109,1180002075,98178,summer,267975.0,235000.0,305500.0,70500.0
110,2045400075,98178,summer,267975.0,415000.0,456500.0,41500.0
111,6002400030,98178,summer,267975.0,324950.0,357445.0,32495.0
112,4058802255,98178,summer,267975.0,219950.0,285935.0,65985.0
113,4058800875,98178,summer,267975.0,343500.0,377850.0,34350.0
114,2172000570,98178,summer,267975.0,317000.0,348700.0,31700.0
115,7689600330,98178,summer,267975.0,207000.0,269100.0,62100.0
116,4058802300,98178,summer,267975.0,300000.0,330000.0,30000.0
117,2172000035,98178,summer,267975.0,190000.0,247000.0,57000.0
118,3348401490,98178,summer,267975.0,265000.0,344500.0,79500.0
119,7812800995,98178,summer,267975.0,200000.0,260000.0,60000.0
120,4059400515,98178,summer,267975.0,229950.0,298935.0,68985.0
121,3348401622,98178,summer,267975.0,223000.0,289900.0,66900.0
122,4058200040,98178,summer,267975.0,361000.0,397100.0,36100.0
123,7129300175,98178,summer,267975.0,406000.0,446600.0,40600.0
124,1180005280,98178,summer,267975.0,239950.0,311935.0,71985.0
125,4058800500,98178,summer,267975.0,416100.0,457710.0,41610.0
126,7961500010,98178,summer,267975.0,245000.0,318500.0,73500.0
127,8073000585,98178,summer,267975.0,840500.0,924550.0,84050.0
128,4060000020,98178,summer,267975.0,299980.0,329978.0,29998.0
129,4059400585,98178,summer,267975.0,218000.0,283400.0,65400.0
130,2045800006,98178,summer,267975.0,439000.0,482900.0,43900.0
131,2171400199,98178,summer,267975.0,277554.0,305309.4,27755.400000000023
132,8073000480,98178,summer,267975.0,869000.0,955900.0,86900.0
133,4060000290,98178,summer,267975.0,253000.0,328900.0,75900.0
134,4060000170,98178,summer,267975.0,255000.0,331500.0,76500.0
135,7129300500,98178,summer,267975.0,315000.0,346500.0,31500.0
136,3347401315,98178,summer,267975.0,220000.0,286000.0,66000.0
137,7812800215,98178,summer,267975.0,235000.0,305500.0,70500.0
138,7657000210,98178,summer,267975.0,280000.0,308000.0,28000.0
139,7657000540,98178,summer,267975.0,165000.0,214500.0,49500.0
140,4058800930,98178,summer,267975.0,385000.0,423500.0,38500.0
141,2144800146,98178,summer,267975.0,257500.0,334750.0,77250.0
142,4058200915,98178,summer,267975.0,324950.0,357445.0,32495.0
143,7878400043,98178,summer,267975.0,185000.0,240500.0,55500.0
144,4058800439,98178,summer,267975.0,664950.0,731445.0,66495.0
145,6874200960,98178,winter,261590.0,170000.0,221000.0,51000.0
146,1678400105,98178,winter,261590.0,339000.0,372900.0,33900.0
147,561000075,98178,winter,261590.0,260000.0,338000.0,78000.0
148,1123049053,98178,winter,261590.0,360000.0,396000.0,36000.0
149,3348401740,98178,winter,261590.0,188000.0,244400.0,56400.0
150,9368700223,98178,winter,261590.0,310000.0,341000.0,31000.0
151,3352402236,98178,winter,261590.0,252500.0,328250.0,75750.0
152,8069000075,98178,winter,261590.0,790000.0,869000.0,79000.0
153,185000118,98178,winter,261590.0,212000.0,275600.0,63600.0
154,3352400004,98178,winter,261590.0,184500.0,239850.0,55350.0
155,393000045,98178,winter,261590.0,415000.0,456500.0,41500.0
156,3800008,98178,winter,261590.0,178000.0,231400.0,53400.0
157,3991400080,98178,winter,261590.0,499900.0,549890.0,49990.0
158,2328800130,98178,winter,261590.0,220000.0,286000.0,66000.0
159,4060000440,98178,winter,261590.0,241000.0,313300.0,72300.0
160,4058801702,98178,winter,261590.0,800000.0,880000.0,80000.0
161,4327600010,98178,winter,261590.0,336000.0,369600.0,33600.0
162,4136800205,98178,winter,261590.0,258000.0,335400.0,77400.0
163,7657600025,98178,winter,261590.0,289900.0,318890.0,28990.0
164,4058801230,98178,winter,261590.0,256000.0,332800.0,76800.0
165,1123049129,98178,winter,261590.0,284200.0,312620.0,28420.0
166,7812800681,98178,winter,261590.0,166000.0,215800.0,49800.0
167,3348401382,98178,winter,261590.0,318000.0,349800.0,31800.0
168,7567600030,98178,winter,261590.0,750000.0,825000.0,75000.0
169,3878900681,98178,winter,261590.0,272000.0,299200.0,27200.0
170,393000311,98178,winter,261590.0,286300.0,314930.0,28630.0
171,7812801125,98178,winter,261590.0,222900.0,289770.0,66870.0
172,7657000085,98178,winter,261590.0,218000.0,283400.0,65400.0
173,393000385,98178,winter,261590.0,255000.0,331500.0,76500.0
174,1423049029,98178,winter,261590.0,265000.0,291500.0,26500.0
175,4058801575,98178,winter,261590.0,415000.0,456500.0,41500.0
176,2976800360,98178,winter,261590.0,335750.0,369325.0,33575.0
177,179001101,98178,winter,261590.0,135000.0,175500.0,40500.0
178,9218400050,98178,winter,261590.0,475000.0,522500.0,47500.0
179,3878900525,98178,winter,261590.0,329000.0,361900.0,32900.0
180,3347400525,98178,winter,261590.0,147000.0,191100.0,44100.0
181,8068000440,98178,winter,261590.0,399000.0,438900.0,39900.0
182,1180005050,98178,winter,261590.0,463000.0,509300.0,46300.0
183,3151600035,98178,winter,261590.0,261590.0,287749.0,26159.0
184,7812800855,98178,winter,261590.0,159100.0,206830.0,47730.0
185,4440400155,98178,winter,261590.0,190000.0,247000.0,57000.0
186,7812801785,98178,winter,261590.0,221347.0,287751.1,66404.09999999998
187,3352401037,98178,winter,261590.0,224000.0,291200.0,67200.0
188,4268200055,98178,spring,286250.0,245000.0,318500.0,73500.0
189,2171400126,98178,spring,286250.0,269000.0,349700.0,80700.0
190,2171400218,98178,spring,286250.0,245000.0,318500.0,73500.0
191,8073000550,98178,spring,286250.0,1700000.0,1870000.0,170000.0
192,4058800830,98178,spring,286250.0,612000.0,673200.0,61200.0
193,3810000860,98178,spring,286250.0,240000.0,312000.0,72000.0
194,2976800550,98178,spring,286250.0,280005.0,364006.5,84001.5
195,3810000465,98178,spring,286250.0,243000.0,315900.0,72900.0
196,3352401981,98178,spring,286250.0,199000.0,258700.0,59700.0
197,2144800215,98178,spring,286250.0,285000.0,370500.0,85500.0
198,2172000750,98178,spring,286250.0,160000.0,208000.0,48000.0
199,9282801720,98178,spring,286250.0,355000.0,390500.0,35500.0
200,399000025,98178,spring,286250.0,265000.0,344500.0,79500.0
201,9368700031,98178,spring,286250.0,195000.0,253500.0,58500.0
202,3348401319,98178,spring,286250.0,372500.0,409750.0,37250.0
203,7878400022,98178,spring,286250.0,390000.0,429000.0,39000.0
204,3810000020,98178,spring,286250.0,352000.0,387200.0,35200.0
205,8067000020,98178,spring,286250.0,295000.0,324500.0,29500.0
206,9368700006,98178,spring,286250.0,375000.0,412500.0,37500.0
207,7130300170,98178,spring,286250.0,552000.0,607200.0,55200.0
208,6706200130,98178,spring,286250.0,343000.0,377300.0,34300.0
209,1823059106,98178,spring,286250.0,288250.0,317075.0,28825.0
210,3352400330,98178,spring,286250.0,216000.0,280800.0,64800.0
211,7812801115,98178,spring,286250.0,153000.0,198900.0,45900.0
212,9282800065,98178,spring,286250.0,203000.0,263900.0,60900.0
213,3348401095,98178,spring,286250.0,210000.0,273000.0,63000.0
214,3878900815,98178,spring,286250.0,361000.0,397100.0,36100.0
215,5476800069,98178,spring,286250.0,292050.0,321255.0,29205.0
216,4440400125,98178,spring,286250.0,228000.0,296400.0,68400.0
217,9282800075,98178,spring,286250.0,339000.0,372900.0,33900.0
218,3878900270,98178,spring,286250.0,466000.0,512600.0,46600.0
219,2976800700,98178,spring,286250.0,301350.0,331485.0,30135.0
220,179000240,98178,spring,286250.0,290500.0,319550.0,29050.0
221,7390400069,98178,spring,286250.0,450000.0,495000.0,45000.0
222,9368700270,98178,spring,286250.0,137900.0,179270.0,41370.0
223,3352402272,98178,spring,286250.0,230000.0,299000.0,69000.0
224,4058800135,98178,spring,286250.0,419000.0,460900.0,41900.0
225,182000350,98178,spring,286250.0,287500.0,316250.0,28750.0
226,1180007375,98178,spring,286250.0,625000.0,687500.0,62500.0
227,7689600360,98178,spring,286250.0,215000.0,279500.0,64500.0
228,7812800155,98178,spring,286250.0,170000.0,221000.0,51000.0
229,4058801325,98178,spring,286250.0,319950.0,351945.0,31995.0
230,3352400905,98178,spring,286250.0,245000.0,318500.0,73500.0
231,1180003175,98178,spring,286250.0,229950.0,298935.0,68985.0
232,4058800925,98178,spring,286250.0,452100.0,497310.0,45210.0
233,2976800145,98178,spring,286250.0,260000.0,338000.0,78000.0
234,179001046,98178,spring,286250.0,229000.0,297700.0,68700.0
235,2172000894,98178,spring,286250.0,225000.0,292500.0,67500.0
236,1123049027,98178,spring,286250.0,157500.0,204750.0,47250.0
237,1180005220,98178,spring,286250.0,225000.0,292500.0,67500.0
238,2172000285,98178,spring,286250.0,254500.0,330850.0,76350.0
239,3878900225,98178,spring,286250.0,345000.0,379500.0,34500.0
240,1223049150,98178,spring,286250.0,325000.0,357500.0,32500.0
241,1180002580,98178,spring,286250.0,180000.0,234000.0,54000.0
242,723059073,98178,spring,286250.0,329950.0,362945.0,32995.0
243,7812801700,98178,spring,286250.0,227000.0,295100.0,68100.0
244,4058801680,98178,spring,286250.0,300000.0,330000.0,30000.0
245,1180002745,98178,spring,286250.0,285000.0,370500.0,85500.0
246,1423049019,98178,spring,286250.0,90000.0,117000.0,27000.0
247,4058800215,98178,spring,286250.0,430000.0,473000.0,43000.0
248,3810000843,98178,spring,286250.0,345000.0,379500.0,34500.0
249,7812500180,98178,spring,286250.0,292000.0,321200.0,29200.0
250,1180008355,98178,spring,286250.0,380000.0,418000.0,38000.0
251,4058801780,98178,spring,286250.0,465000.0,511500.0,46500.0
252,9282801450,98178,spring,286250.0,361000.0,397100.0,36100.0
253,1823059223,98178,spring,286250.0,291000.0,320100.0,29100.0
254,2988800011,98178,spring,286250.0,244000.0,317200.0,73200.0
255,3878900464,98178,spring,286250.0,229500.0,298350.0,68850.0
256,3379200100,98178,spring,286250.0,334000.0,367400.0,33400.0
257,1123049232,98178,spring,286250.0,279000.0,362700.0,83700.0
258,6414100192,98125,fall,438000.0,538000.0,591800.0,53800.0
259,8820902200,98125,fall,438000.0,1199000.0,1318900.0,119900.0
260,6381500700,98125,fall,438000.0,365000.0,474500.0,109500.0
261,2568300132,98125,fall,438000.0,521000.0,573100.0,52100.0
262,6414100111,98125,fall,438000.0,365000.0,474500.0,109500.0
263,1455600015,98125,fall,438000.0,760000.0,836000.0,76000.0
264,8901001185,98125,fall,438000.0,505000.0,555500.0,50500.0
265,2926049382,98125,fall,438000.0,650000.0,715000.0,65000.0
266,8820902540,98125,fall,438000.0,425000.0,552500.0,127500.0
267,7663700261,98125,fall,438000.0,395000.0,513500.0,118500.0
268,8901500178,98125,fall,438000.0,700000.0,770000.0,70000.0
269,8901001335,98125,fall,438000.0,637000.0,700700.0,63700.0
270,6413600123,98125,fall,438000.0,455000.0,500500.0,45500.0
271,1454600266,98125,fall,438000.0,925000.0,1017500.0,92500.0
272,7663700654,98125,fall,438000.0,450000.0,495000.0,45000.0
273,1133000100,98125,fall,438000.0,540000.0,594000.0,54000.0
274,7663700759,98125,fall,438000.0,368000.0,478400.0,110400.0
275,4077800029,98125,fall,438000.0,630000.0,693000.0,63000.0
276,1787600094,98125,fall,438000.0,285000.0,370500.0,85500.0
277,2726049071,98125,fall,438000.0,510000.0,561000.0,51000.0
278,2926049408,98125,fall,438000.0,400000.0,520000.0,120000.0
279,6412600005,98125,fall,438000.0,375000.0,487500.0,112500.0
280,6868200029,98125,fall,438000.0,467500.0,514250.0,46750.0
281,8901000143,98125,fall,438000.0,500000.0,550000.0,50000.0
282,3992700585,98125,fall,438000.0,445500.0,490050.0,44550.0
283,9324800180,98125,fall,438000.0,403250.0,524225.0,120975.0
284,2926049221,98125,fall,438000.0,445800.0,490380.0,44580.0
285,9324800450,98125,fall,438000.0,560000.0,616000.0,56000.0
286,2126049096,98125,fall,438000.0,399000.0,518700.0,119700.0
287,5272200040,98125,fall,438000.0,375000.0,487500.0,112500.0
288,1453602284,98125,fall,438000.0,296000.0,384800.0,88800.0
289,2026049097,98125,fall,438000.0,431750.0,561275.0,129525.0
290,9455200790,98125,fall,438000.0,445000.0,489500.0,44500.0
291,6632300230,98125,fall,438000.0,377500.0,490750.0,113250.0
292,9324800455,98125,fall,438000.0,436000.0,566800.0,130800.0
293,7352200025,98125,fall,438000.0,1190000.0,1309000.0,119000.0
294,5101406384,98125,fall,438000.0,574500.0,631950.0,57450.0
295,3834000400,98125,fall,438000.0,415000.0,539500.0,124500.0
296,1454100260,98125,fall,438000.0,357000.0,464100.0,107100.0
297,8901001090,98125,fall,438000.0,525000.0,577500.0,52500.0
298,3822200105,98125,fall,438000.0,380000.0,494000.0,114000.0
299,4426600125,98125,fall,438000.0,279000.0,362700.0,83700.0
300,6868200060,98125,fall,438000.0,565000.0,621500.0,56500.0
301,2126049277,98125,fall,438000.0,500000.0,550000.0,50000.0
302,4073200575,98125,fall,438000.0,460000.0,506000.0,46000.0
303,7715600070,98125,fall,438000.0,385000.0,500500.0,115500.0
304,2568800160,98125,fall,438000.0,433000.0,562900.0,129900.0
305,2044500152,98125,fall,438000.0,455000.0,500500.0,45500.0
306,3992700070,98125,fall,438000.0,450000.0,495000.0,45000.0
307,5272200045,98125,fall,438000.0,378000.0,491400.0,113400.0
308,5418200340,98125,fall,438000.0,650000.0,715000.0,65000.0
309,3935900232,98125,fall,438000.0,207000.0,269100.0,62100.0
310,1454600256,98125,fall,438000.0,710000.0,781000.0,71000.0
311,9455200329,98125,fall,438000.0,495000.0,544500.0,49500.0
312,6632300477,98125,fall,438000.0,324950.0,422435.0,97485.0
313,6381500720,98125,fall,438000.0,395000.0,513500.0,118500.0
314,8820903370,98125,fall,438000.0,348000.0,452400.0,104400.0
315,3448000344,98125,fall,438000.0,599950.0,659945.0,59995.0
316,6381500450,98125,fall,438000.0,380950.0,495235.0,114285.0
317,2826049098,98125,fall,438000.0,622100.0,684310.0,62210.0
318,2726049034,98125,fall,438000.0,2000000.0,2200000.0,200000.0
319,5101408678,98125,fall,438000.0,457000.0,502700.0,45700.0
320,2826049091,98125,fall,438000.0,259950.0,337935.0,77985.0
321,751000080,98125,fall,438000.0,426000.0,553800.0,127800.0
322,2126049265,98125,fall,438000.0,495000.0,544500.0,49500.0
323,5101407350,98125,fall,438000.0,399000.0,518700.0,119700.0
324,6414100231,98125,fall,438000.0,440000.0,484000.0,44000.0
325,2826049108,98125,fall,438000.0,353500.0,459550.0,106050.0
326,751000190,98125,fall,438000.0,355000.0,461500.0,106500.0
327,1453602313,98125,fall,438000.0,297000.0,386100.0,89100.0
328,8902000050,98125,fall,438000.0,622200.0,684420.0,62220.0
329,2926049237,98125,fall,438000.0,417500.0,542750.0,125250.0
330,5101406536,98125,fall,438000.0,450000.0,495000.0,45000.0
331,8820902549,98125,fall,438000.0,718000.0,789800.0,71800.0
332,1455600062,98125,fall,438000.0,689000.0,757900.0,68900.0
333,820000018,98125,fall,438000.0,387500.0,503750.0,116250.0
334,8820902350,98125,fall,438000.0,810000.0,891000.0,81000.0
335,9324800025,98125,fall,438000.0,325500.0,423150.0,97650.0
336,4077800258,98125,fall,438000.0,400000.0,520000.0,120000.0
337,5101406522,98125,fall,438000.0,420000.0,546000.0,126000.0
338,4077800474,98125,fall,438000.0,571500.0,628650.0,57150.0
339,5101408735,98125,fall,438000.0,250000.0,325000.0,75000.0
340,8822900115,98125,fall,438000.0,306000.0,397800.0,91800.0
341,2926049564,98125,fall,438000.0,360000.0,468000.0,108000.0
342,3992700475,98125,fall,438000.0,450000.0,495000.0,45000.0
343,6411600411,98125,fall,438000.0,257000.0,334100.0,77100.0
344,3821700038,98125,fall,438000.0,305000.0,396500.0,91500.0
345,1453601038,98125,fall,438000.0,292000.0,379600.0,87600.0
346,8820901275,98125,spring,429950.0,571000.0,628100.0,57100.0
347,1133000671,98125,spring,429950.0,315000.0,409500.0,94500.0
348,9423400140,98125,spring,429950.0,450000.0,495000.0,45000.0
349,6798100662,98125,spring,429950.0,312000.0,405600.0,93600.0
350,9455200445,98125,spring,429950.0,601000.0,661100.0,60100.0
351,2826049282,98125,spring,429950.0,530000.0,583000.0,53000.0
352,5144000036,98125,spring,429950.0,360000.0,468000.0,108000.0
353,751000060,98125,spring,429950.0,353000.0,458900.0,105900.0
354,1453600202,98125,spring,429950.0,520000.0,572000.0,52000.0
355,6381500505,98125,spring,429950.0,400000.0,520000.0,120000.0
356,6798100070,98125,spring,429950.0,467000.0,513700.0,46700.0
357,4427100105,98125,spring,429950.0,398000.0,517400.0,119400.0
358,8902000267,98125,spring,429950.0,500000.0,550000.0,50000.0
359,6413100270,98125,spring,429950.0,490000.0,539000.0,49000.0
360,5101406441,98125,spring,429950.0,490000.0,539000.0,49000.0
361,1454100267,98125,spring,429950.0,430000.0,473000.0,43000.0
362,1454600038,98125,spring,429950.0,985000.0,1083500.0,98500.0
363,5418200245,98125,spring,429950.0,781000.0,859100.0,78100.0
364,6161000015,98125,spring,429950.0,349950.0,454935.0,104985.0
365,2026049125,98125,spring,429950.0,310000.0,403000.0,93000.0
366,5101406489,98125,spring,429950.0,432000.0,475200.0,43200.0
367,5101407370,98125,spring,429950.0,458000.0,503800.0,45800.0
368,1787600252,98125,spring,429950.0,282000.0,366600.0,84600.0
369,8902000068,98125,spring,429950.0,430000.0,473000.0,43000.0
370,3226049184,98125,spring,429950.0,325000.0,422500.0,97500.0
371,6414100721,98125,spring,429950.0,407500.0,529750.0,122250.0
372,7663700551,98125,spring,429950.0,336000.0,436800.0,100800.0
373,4078300050,98125,spring,429950.0,780000.0,858000.0,78000.0
374,6381500635,98125,spring,429950.0,342000.0,444600.0,102600.0
375,6632300161,98125,spring,429950.0,422000.0,548600.0,126600.0
376,1453602360,98125,spring,429950.0,1000000.0,1100000.0,100000.0
377,3935900005,98125,spring,429950.0,1039000.0,1142900.0,103900.0
378,1566100010,98125,spring,429950.0,470000.0,517000.0,47000.0
379,1133000050,98125,spring,429950.0,362000.0,470600.0,108600.0
380,9259900010,98125,spring,429950.0,466750.0,513425.0,46675.0
381,4354700010,98125,spring,429950.0,482500.0,530750.0,48250.0
382,7156200005,98125,spring,429950.0,575000.0,632500.0,57500.0
383,4077800412,98125,spring,429950.0,563000.0,619300.0,56300.0
384,4427100025,98125,spring,429950.0,270000.0,351000.0,81000.0
385,4077800026,98125,spring,429950.0,715000.0,786500.0,71500.0
386,8820901415,98125,spring,429950.0,400000.0,520000.0,120000.0
387,2568300266,98125,spring,429950.0,659000.0,724900.0,65900.0
388,3448000410,98125,spring,429950.0,354901.0,461371.3,106470.29999999999
389,5101405331,98125,spring,429950.0,495000.0,544500.0,49500.0
390,9455200205,98125,spring,429950.0,525000.0,577500.0,52500.0
391,3935900093,98125,spring,429950.0,688000.0,756800.0,68800.0
392,2044500201,98125,spring,429950.0,435000.0,478500.0,43500.0
393,9324800650,98125,spring,429950.0,587450.0,646195.0,58745.0
394,2744600040,98125,spring,429950.0,330000.0,429000.0,99000.0
395,8820903080,98125,spring,429950.0,455000.0,500500.0,45500.0
396,6415100410,98125,spring,429950.0,440000.0,484000.0,44000.0
397,4077800518,98125,spring,429950.0,371000.0,482300.0,111300.0
398,6381500035,98125,spring,429950.0,385000.0,500500.0,115500.0
399,6632300040,98125,spring,429950.0,327000.0,425100.0,98100.0
400,3834000720,98125,spring,429950.0,390000.0,507000.0,117000.0
401,6413100311,98125,spring,429950.0,390000.0,507000.0,117000.0
402,2126049083,98125,spring,429950.0,324500.0,421850.0,97350.0
403,7663700783,98125,spring,429950.0,369500.0,480350.0,110850.0
404,1133000036,98125,spring,429950.0,410000.0,533000.0,123000.0
405,6413600192,98125,spring,429950.0,325000.0,422500.0,97500.0
406,3226049045,98125,spring,429950.0,350000.0,455000.0,105000.0
407,6411600370,98125,spring,429950.0,475000.0,522500.0,47500.0
408,1454600116,98125,spring,429950.0,740000.0,814000.0,74000.0
409,5101408599,98125,spring,429950.0,465000.0,511500.0,46500.0
410,8901001170,98125,spring,429950.0,458000.0,503800.0,45800.0
411,4077800247,98125,spring,429950.0,429950.0,472945.0,42995.0
412,2826049117,98125,spring,429950.0,438750.0,482625.0,43875.0
413,3448002267,98125,spring,429950.0,385000.0,500500.0,115500.0
414,2832100270,98125,spring,429950.0,306888.0,398954.4,92066.40000000002
415,8820902700,98125,spring,429950.0,456200.0,501820.0,45620.0
416,7663700968,98125,spring,429950.0,565000.0,621500.0,56500.0
417,6414100482,98125,spring,429950.0,500000.0,550000.0,50000.0
418,6414100133,98125,spring,429950.0,337000.0,438100.0,101100.0
419,4375700065,98125,spring,429950.0,315275.0,409857.5,94582.5
420,2026049183,98125,spring,429950.0,324950.0,422435.0,97485.0
421,752000035,98125,spring,429950.0,699000.0,768900.0,69900.0
